Shape: (285, 45)
Columns (45):
   0: episode_index
   1: frame_index
   2: timestamp
   3: L_sh_pitch
   4: L_sh_roll
   5: L_sh_yaw
   6: L_el_pitch
   7: L_el_roll
   8: L_wr_yaw
   9: L_wr_pitch
  10: R_sh_pitch
  11: R_sh_roll
  12: R_sh_yaw
  13: R_el_pitch
  14: R_el_roll
  15: R_wr_yaw
  16: R_wr_pitch
  17: state_L_sh_pitch
  18: state_L_sh_roll
  19: state_L_sh_yaw
  20: state_L_el_pitch
  21: state_L_el_roll
  22: state_L_wr_yaw
  23: state_L_wr_pitch
  24: state_R_sh_pitch
  25: state_R_sh_roll
  26: state_R_sh_yaw
  27: state_R_el_pitch
  28: state_R_el_roll
  29: state_R_wr_yaw
  30: state_R_wr_pitch
  31: gripper_L
  32: gripper_R
  33: eeL_x
  34: eeL_y
  35: eeL_z
  36: eeL_roll
  37: eeL_pitch
  38: eeL_yaw
  39: eeR_x
  40: eeR_y
  41: eeR_z
  42: eeR_roll
  43: eeR_pitch
  44: eeR_yaw

     episode_index  frame_index  timestamp  L_sh_pitch  L_sh_roll  L_sh_yaw  L_el_pitch  L_el_roll  L_wr_yaw  L_wr_pitch  R_sh_pitch  R_sh_roll  R_sh_yaw  R_el_pitch  R_el_roll  R_wr_yaw  R_wr_pitch  state_L_sh_pitch  state_L_sh_roll  state_L_sh_yaw  state_L_el_pitch  state_L_el_roll  state_L_wr_yaw  state_L_wr_pitch  state_R_sh_pitch  state_R_sh_roll  state_R_sh_yaw  state_R_el_pitch  state_R_el_roll  state_R_wr_yaw  state_R_wr_pitch  gripper_L  gripper_R    eeL_x    eeL_y    eeL_z  eeL_roll  eeL_pitch   eeL_yaw    eeR_x     eeR_y    eeR_z  eeR_roll  eeR_pitch   eeR_yaw
202              0          202   6.733300    0.502796  -0.016573 -0.067300    0.473001  -0.089053  0.015127    0.004176   -0.144082   0.078995 -0.343711   -0.497364   0.024756 -0.068219   -0.538220          0.494127        -0.022051       -0.057794          0.465209        -0.086786        0.011635          0.008583         -0.122525         0.095297       -0.332074         -0.461013         0.014305       -0.064660         -0.517853   0.000000   0.000000 0.321816 0.250686 0.747946 -0.071577   0.032835  0.052095 0.393272 -0.050257 0.829980  0.120188   0.140124  0.421167
203              0          203   6.766700    0.503675  -0.016534 -0.068132    0.473260  -0.090436  0.015955    0.003771   -0.155002   0.066398 -0.339482   -0.515098   0.038008 -0.073705   -0.545995          0.494510        -0.022051       -0.058938          0.465209        -0.087549        0.012016          0.006676         -0.135180         0.084176       -0.332074         -0.477798         0.021553       -0.065423         -0.530060   0.000000   0.000000 0.321534 0.250929 0.747844 -0.072497   0.032960  0.052014 0.389777 -0.053661 0.829902  0.121366   0.143611  0.427889
204              0          204   6.800000    0.504187  -0.016292 -0.068423    0.473145  -0.090770  0.016618    0.002394   -0.159171   0.062723 -0.338470   -0.520835   0.040366 -0.073118   -0.547593          0.494894        -0.022051       -0.059319          0.465209        -0.089075        0.012016          0.006294         -0.141699         0.079191       -0.332074         -0.485809         0.024987       -0.067712         -0.533875   0.000000   0.000000 0.321373 0.251002 0.747854 -0.072470   0.032145  0.051604 0.388625 -0.054942 0.829795  0.121521   0.144691  0.427393
205              0          205   6.833300    0.504519  -0.016947 -0.069194    0.473022  -0.091582  0.016441    0.001913   -0.170526   0.050630 -0.332613   -0.538734   0.052140 -0.076185   -0.553775          0.494894        -0.022051       -0.061608          0.465209        -0.089837        0.012779          0.006676         -0.155122         0.070370       -0.332074         -0.499924         0.032235       -0.071527         -0.540360   0.000000   0.000000 0.321221 0.251284 0.747747 -0.073461   0.032143  0.052803 0.385400 -0.059187 0.829932  0.122467   0.147177  0.429852
206              0          206   6.866700    0.505328  -0.017307 -0.069987    0.473161  -0.092644  0.016895    0.000022   -0.182595   0.039151 -0.325782   -0.553030   0.056328 -0.075669   -0.548060          0.495660        -0.022051       -0.061990          0.465209        -0.090219        0.015068          0.005913         -0.168160         0.061550       -0.332074         -0.514420         0.044442       -0.071908         -0.547608   0.000000   0.000000 0.320949 0.251535 0.747822 -0.074418   0.030885  0.053360 0.382903 -0.064489 0.830051  0.118554   0.143274  0.423619
207              0          207   6.900000    0.505651  -0.017650 -0.070353    0.473227  -0.093261  0.017002   -0.000723   -0.190555   0.033674 -0.319453   -0.563629   0.062019 -0.074375   -0.548788          0.495660        -0.022051       -0.062371          0.465209        -0.090219        0.015068          0.005531         -0.173913         0.056948       -0.332074         -0.521286         0.047112       -0.072290         -0.547608   0.000000   0.000000 0.320834 0.251641 0.747847 -0.075140   0.030393  0.053791 0.381358 -0.068271 0.830258  0.120513   0.143018  0.418787
208              0          208   6.933300    0.505916  -0.018422 -0.070778    0.473445  -0.093647  0.016593   -0.000878   -0.199709   0.023721 -0.313329   -0.575460   0.066751 -0.074754   -0.542230          0.495660        -0.022051       -0.062753          0.465209        -0.090600        0.015068          0.002861         -0.185417         0.047361       -0.331312         -0.535401         0.053979       -0.072290         -0.547608   0.000000   0.000000 0.320726 0.251790 0.747845 -0.075964   0.030342  0.054940 0.379456 -0.072626 0.831055  0.117007   0.137077  0.414572
209              0          209   6.966700    0.506312  -0.018898 -0.071383    0.473285  -0.094836  0.017020   -0.002303   -0.211595   0.007007 -0.300480   -0.591697   0.080027 -0.081166   -0.536139          0.495660        -0.022051       -0.063134          0.465209        -0.091363        0.015450         -0.000191         -0.196538         0.037390       -0.327878         -0.550278         0.060464       -0.075341         -0.545319   0.000000   0.000000 0.320571 0.251945 0.747853 -0.077266   0.029442  0.055386 0.376959 -0.079579 0.831784  0.112088   0.131213  0.413737
210              0          210   7.000000    0.506522  -0.019073 -0.071528    0.473258  -0.094921  0.017164   -0.003600   -0.219561  -0.005297 -0.290421   -0.603137   0.089610 -0.087401   -0.529071          0.495660        -0.022051       -0.063134          0.465209        -0.092508        0.015450         -0.000572         -0.201907         0.032021       -0.324445         -0.557527         0.066186       -0.077630         -0.543030   0.000000   0.000000 0.320500 0.251980 0.747964 -0.077424   0.028381  0.055552 0.375349 -0.084656 0.832943  0.107058   0.123939  0.413760
211              0          211   7.033300    0.506433  -0.019538 -0.072127    0.472443  -0.095558  0.017328   -0.005737   -0.234794  -0.021298 -0.273361   -0.620079   0.094577 -0.088648   -0.510064          0.496044        -0.022051       -0.063134          0.465209        -0.093271        0.015450         -0.000572         -0.212262         0.019750       -0.313764         -0.571641         0.079156       -0.082208         -0.535782   0.000000   0.000000 0.320463 0.252184 0.747962 -0.078194   0.026971  0.056320 0.373178 -0.094212 0.834807  0.096732   0.108924  0.399799
212              0          212   7.066700    0.506204  -0.019524 -0.072134    0.472410  -0.095934  0.017791   -0.005616   -0.247955  -0.033207 -0.251340   -0.638295   0.118257 -0.089574   -0.511066          0.496044        -0.022051       -0.063134          0.465209        -0.093271        0.015450         -0.001335         -0.224917         0.004410       -0.299649         -0.589189         0.088693       -0.083352         -0.522812   0.000000   0.000000 0.320541 0.252119 0.748009 -0.078583   0.026852  0.055852 0.371174 -0.103696 0.835933  0.104974   0.106616  0.391419
213              0          213   7.100000    0.506099  -0.019312 -0.072199    0.472178  -0.096146  0.018286   -0.006242   -0.253173  -0.040033 -0.244420   -0.645007   0.123293 -0.091256   -0.506386          0.496044        -0.022051       -0.063134          0.465209        -0.093652        0.015450         -0.001335         -0.232203        -0.003643       -0.290875         -0.599870         0.097467       -0.083734         -0.520905   0.000000   0.000000 0.320573 0.252108 0.748054 -0.078603   0.026302  0.055372 0.370234 -0.107101 0.836763  0.102094   0.102220  0.388905
214              0          214   7.133300    0.505907  -0.018300 -0.071499    0.471921  -0.095348  0.019577   -0.007382   -0.267993  -0.056608 -0.223809   -0.659321   0.138015 -0.097395   -0.487363          0.496427        -0.022051       -0.064279          0.465209        -0.093652        0.015450         -0.000954         -0.247159        -0.020900       -0.269512         -0.621614         0.112345       -0.086404         -0.513275   0.000000   0.000000 0.320685 0.251754 0.748228 -0.077315   0.025102  0.053082 0.367896 -0.116382 0.838546  0.096304   0.087350  0.381842
215              0          215   7.166700    0.505830  -0.017991 -0.071168    0.471969  -0.095092  0.019980   -0.007416   -0.273929  -0.062501 -0.216231   -0.664515   0.144762 -0.099078   -0.482109          0.496427        -0.022051       -0.064279          0.465209        -0.093652        0.015831         -0.001717         -0.261348        -0.039308       -0.244717         -0.637255         0.130274       -0.090219         -0.497635   0.000000   0.000000 0.320735 0.251590 0.748291 -0.076966   0.024905  0.052243 0.366861 -0.119683 0.838853  0.095881   0.083839  0.379656
216              0          216   7.200000    0.505052  -0.016918 -0.071158    0.470240  -0.095216  0.021576   -0.010363   -0.287830  -0.077922 -0.194095   -0.676090   0.162535 -0.104454   -0.470520          0.496427        -0.022051       -0.064279          0.465209        -0.093652        0.016213         -0.002861         -0.267868        -0.048895       -0.231746         -0.643740         0.135615       -0.093271         -0.491531   0.000000   0.000000 0.320940 0.251523 0.748322 -0.076277   0.022746  0.050404 0.364722 -0.128970 0.839333  0.093231   0.077039  0.373071
217              0          217   7.233300    0.504798  -0.016052 -0.069890    0.469904  -0.092953  0.022232   -0.013110   -0.304050  -0.089626 -0.172280   -0.684074   0.171128 -0.106295   -0.447600          0.496427        -0.022051       -0.064279          0.465209        -0.093652        0.019265         -0.005531         -0.281673        -0.067686       -0.205806         -0.654421         0.152399       -0.098611         -0.475509   0.000000   0.000000 0.321077 0.251016 0.748706 -0.073909   0.020059  0.048406 0.362656 -0.138654 0.839542  0.087727   0.064662  0.358274
218              0          218   7.266700    0.504363  -0.015740 -0.069626    0.468800  -0.092529  0.022807   -0.016003   -0.314210  -0.094849 -0.156620   -0.688329   0.182168 -0.107461   -0.435443          0.496427        -0.022051       -0.064279          0.465209        -0.093271        0.019646         -0.008583         -0.296246        -0.084943       -0.181773         -0.662814         0.163081       -0.101282         -0.457198   0.000000   0.000000 0.321184 0.250892 0.748837 -0.073399   0.017799  0.047681 0.361412 -0.144897 0.839423  0.090607   0.058220  0.349288
219              0          219   7.300000    0.504072  -0.015433 -0.068923    0.468113  -0.091114  0.022966   -0.018682   -0.325552  -0.101612 -0.142395   -0.692971   0.185523 -0.106722   -0.422598          0.496427        -0.022051       -0.063897          0.465209        -0.093271        0.019646         -0.009728         -0.304683        -0.092996       -0.168803         -0.666247         0.170710       -0.102426         -0.446899   0.000000   0.000000 0.321275 0.250632 0.749055 -0.072086   0.015533  0.046938 0.359866 -0.151388 0.838969  0.086235   0.053461  0.337304
220              0          220   7.333300    0.504025  -0.014290 -0.067611    0.467498  -0.089001  0.024246   -0.024499   -0.340973  -0.110033 -0.118411   -0.699349   0.204158 -0.110108   -0.407488          0.496427        -0.022051       -0.063897          0.465209        -0.092889        0.020027         -0.014687         -0.320406        -0.105268       -0.147440         -0.672351         0.180247       -0.102426         -0.432403   0.000000   0.000000 0.321343 0.250076 0.749730 -0.069663   0.010219  0.044341 0.357623 -0.160561 0.838626  0.090457   0.046516  0.326318
221              0          221   7.366700    0.503591  -0.013869 -0.067004    0.466811  -0.087842  0.024457   -0.026349   -0.351872  -0.112913 -0.105940   -0.702254   0.199333 -0.107606   -0.389926          0.496427        -0.022051       -0.063897          0.465209        -0.092889        0.020409         -0.016213         -0.327692        -0.110253       -0.135996         -0.673877         0.188258       -0.103571         -0.424773   0.000000   0.000000 0.321476 0.249854 0.749875 -0.068470   0.008626  0.043505 0.356253 -0.166626 0.838542  0.082668   0.038246  0.310026
222              0          222   7.400000    0.502839  -0.012947 -0.065810    0.466405  -0.086643  0.025280   -0.028066   -0.367900  -0.114945 -0.085989   -0.708423   0.209788 -0.105254   -0.377841          0.496044        -0.022051       -0.063897          0.465209        -0.091745        0.022698         -0.020027         -0.343415        -0.116006       -0.115778         -0.676165         0.189784       -0.104334         -0.403792   0.000000   0.000000 0.321758 0.249346 0.750238 -0.067110   0.006514  0.041286 0.353724 -0.174658 0.837681  0.087762   0.034665  0.293021
223              0          223   7.433300    0.501802  -0.012534 -0.064532    0.465162  -0.085353  0.025651   -0.030623   -0.383227  -0.116588 -0.068004   -0.714554   0.209120 -0.100599   -0.364373          0.496044        -0.022051       -0.063897          0.465209        -0.090219        0.022698         -0.023842         -0.360289        -0.118307       -0.096704         -0.681125         0.200847       -0.104334         -0.390822   0.000000   0.000000 0.322074 0.248817 0.750448 -0.066156   0.004167  0.039751 0.351324 -0.182734 0.837118  0.083550   0.030656  0.271609
224              0          224   7.466700    0.501426  -0.012022 -0.063801    0.464980  -0.084269  0.025716   -0.030434   -0.390142  -0.115460 -0.062912   -0.717186   0.205396 -0.098126   -0.355317          0.496044        -0.022051       -0.063897          0.465209        -0.089837        0.022698         -0.024987         -0.368725        -0.118690       -0.087930         -0.683795         0.203899       -0.103952         -0.383574   0.000000   0.000000 0.322215 0.248550 0.750478 -0.064998   0.004172  0.038756 0.350107 -0.185246 0.837192  0.081243   0.026037  0.262404
225              0          225   7.500000    0.500676  -0.011394 -0.062109    0.464714  -0.081922  0.025635   -0.031593   -0.405645  -0.115183 -0.046078   -0.720703   0.214643 -0.098967   -0.338085          0.496044        -0.022051       -0.063897          0.465209        -0.089075        0.022698         -0.027657         -0.385215        -0.118690       -0.072671         -0.689899         0.203899       -0.100900         -0.366407   0.000000   0.000000 0.322499 0.247913 0.750793 -0.062947   0.002582  0.037053 0.347279 -0.191548 0.836390  0.086517   0.018871  0.249493
226              0          226   7.533300    0.500172  -0.010379 -0.060193    0.463906  -0.080393  0.026715   -0.034360   -0.421858  -0.114575 -0.032591   -0.725786   0.212795 -0.097180   -0.321882          0.496044        -0.021667       -0.063897          0.465209        -0.087549        0.022698         -0.027657         -0.400555        -0.118690       -0.057794         -0.693332         0.208476       -0.101282         -0.350385   0.000000   0.000000 0.322698 0.247074 0.751063 -0.061522   0.000074  0.033943 0.344121 -0.197289 0.835618  0.083314   0.013499  0.233764
227              0          227   7.566700    0.499979  -0.009586 -0.059377    0.463738  -0.079623  0.027251   -0.034508   -0.427851  -0.113166 -0.029619   -0.727407   0.204720 -0.094558   -0.313866          0.496044        -0.021667       -0.063897          0.465209        -0.086404        0.022698         -0.028420         -0.407458        -0.118307       -0.051690         -0.695621         0.207713       -0.100519         -0.343519   0.000000   0.000000 0.322791 0.246739 0.751103 -0.060478  -0.000131  0.032296 0.342977 -0.199145 0.835373  0.077535   0.010578  0.225084
228              0          228   7.600000    0.499449  -0.009081 -0.057377    0.463192  -0.078106  0.027631   -0.036386   -0.443994  -0.108342 -0.019074   -0.732144   0.202074 -0.090758   -0.298791          0.496044        -0.021667       -0.063516          0.464828        -0.085641        0.022698         -0.031090         -0.421647        -0.118307       -0.039864         -0.698672         0.205425       -0.099756         -0.326352   0.000000   0.000000 0.322994 0.245895 0.751333 -0.059521  -0.001976  0.029989 0.339649 -0.203697 0.834306  0.078598   0.006108  0.208432
229              0          229   7.633300    0.498723  -0.008596 -0.054401    0.462933  -0.074674  0.026947   -0.037407   -0.465686  -0.099600 -0.003786   -0.733108   0.192814 -0.083416   -0.272990          0.496044        -0.021667       -0.063516          0.464828        -0.084115        0.022698         -0.031472         -0.443889        -0.117540       -0.024224         -0.705539         0.203136       -0.096323         -0.300793   0.000000   0.000000 0.323285 0.244766 0.751601 -0.057095  -0.003333  0.027760 0.335341 -0.210932 0.831441  0.076674   0.000488  0.179477
230              0          230   7.666700    0.498619  -0.008601 -0.053440    0.462482  -0.073970  0.026639   -0.039452   -0.474775  -0.093925  0.003029   -0.734115   0.192994 -0.081000   -0.264079          0.495660        -0.021284       -0.061608          0.464828        -0.081827        0.022698         -0.031472         -0.457695        -0.115622       -0.015068         -0.707446         0.199702       -0.090982         -0.284009   0.000000   0.000000 0.323313 0.244413 0.751743 -0.056859  -0.004989  0.027325 0.333403 -0.213716 0.830277  0.080773  -0.001266  0.167968
231              0          231   7.700000    0.498249  -0.008490 -0.051584    0.462151  -0.071125  0.025521   -0.040057   -0.488494  -0.086306  0.011035   -0.730973   0.189227 -0.078967   -0.238892          0.495660        -0.020900       -0.060845          0.464828        -0.079919        0.022698         -0.034905         -0.471117        -0.111787       -0.005913         -0.707446         0.195888       -0.083734         -0.270275   0.000000   0.000000 0.323449 0.243783 0.751799 -0.054786  -0.005496  0.026684 0.330460 -0.217307 0.828249  0.083151  -0.010380  0.152147
232              0          232   7.733300    0.498246  -0.008378 -0.051473    0.462097  -0.071172  0.025374   -0.040116   -0.488911  -0.085508  0.011480   -0.730675   0.188861 -0.079921   -0.238279          0.495660        -0.020900       -0.060845          0.464828        -0.078393        0.022698         -0.035286         -0.476869        -0.109103       -0.002098         -0.707446         0.195888       -0.081445         -0.261883   0.000000   0.000000 0.323450 0.243772 0.751788 -0.054784  -0.005500  0.026686 0.330359 -0.217332 0.828092  0.083147  -0.010436  0.152140
233              0          233   7.766700    0.498258  -0.008152 -0.051321    0.462081  -0.071307  0.025138   -0.040150   -0.488903  -0.084113  0.012159   -0.730653   0.188294 -0.081340   -0.238512          0.495660        -0.020900       -0.058175          0.464828        -0.076867        0.022698         -0.037957         -0.487991        -0.101433        0.005150         -0.707446         0.191310       -0.081064         -0.248913   0.000000   0.000000 0.323450 0.243771 0.751786 -0.054784  -0.005501  0.026686 0.330350 -0.217335 0.828070  0.083146  -0.010444  0.152141
234              0          234   7.800000    0.498199  -0.006694 -0.048741    0.461152  -0.068575  0.026406   -0.044065   -0.515285  -0.074788  0.023748   -0.721769   0.164867 -0.072040   -0.193621          0.495660        -0.020517       -0.058175          0.464828        -0.075341        0.022698         -0.038338         -0.492976        -0.094530        0.007820         -0.707446         0.188640       -0.078775         -0.247005   0.000000   0.000000 0.323508 0.242669 0.752041 -0.052077  -0.008564  0.022565 0.324452 -0.224324 0.822230  0.069610  -0.018662  0.119386
235              0          235   7.833300    0.498302  -0.004656 -0.046840    0.459436  -0.066886  0.027999   -0.048188   -0.531744  -0.059082  0.036880   -0.711450   0.183491 -0.069869   -0.175334          0.494510        -0.019750       -0.053216          0.464828        -0.071145        0.022698         -0.040246         -0.504481        -0.085326        0.013161         -0.707446         0.178340       -0.078012         -0.202373   0.000000   0.000000 0.323464 0.241892 0.751970 -0.049607  -0.010932  0.018483 0.320436 -0.229063 0.815492  0.098033  -0.013350  0.098902
236              0          236   7.866700    0.498302  -0.004076 -0.046191    0.458615  -0.066349  0.028178   -0.049828   -0.541436  -0.048266  0.041320   -0.705155   0.177985 -0.064207   -0.155908          0.494894        -0.019366       -0.051308          0.464828        -0.070382        0.023079         -0.044823         -0.513685        -0.077657        0.018120         -0.707446         0.179866       -0.076867         -0.184062   0.000000   0.000000 0.323442 0.241670 0.751887 -0.048900  -0.011750  0.017524 0.317945 -0.231666 0.812397  0.102126  -0.016625  0.080656
237              0          237   7.900000    0.498363  -0.003778 -0.045563    0.458232  -0.065039  0.027935   -0.051320   -0.547605  -0.048527  0.042834   -0.697004   0.171046 -0.068596   -0.132761          0.494894        -0.018599       -0.051308          0.464446        -0.070001        0.023079         -0.045968         -0.519437        -0.072288        0.020409         -0.707446         0.179484       -0.074197         -0.177577   0.000000   0.000000 0.323416 0.241475 0.751935 -0.047629  -0.012754  0.017084 0.316317 -0.232345 0.810512  0.094846  -0.025273  0.080080
238              0          238   7.933300    0.498526  -0.004136 -0.045156    0.457497  -0.064491  0.027250   -0.054245   -0.556027  -0.043341  0.049782   -0.690971   0.187238 -0.073587   -0.123963          0.494894        -0.016682       -0.051308          0.463684        -0.068856        0.023079         -0.045968         -0.535543        -0.061167        0.028801         -0.704776         0.176432       -0.071908         -0.150492   0.000000   0.000000 0.323317 0.241378 0.751996 -0.047581  -0.014723  0.017711 0.313987 -0.234095 0.806864  0.112062  -0.021881  0.076975
239              0          239   7.966700    0.498478  -0.004573 -0.044922    0.457186  -0.063695  0.026270   -0.054695   -0.558943  -0.041589  0.053224   -0.689288   0.198580 -0.077874   -0.120552          0.494894        -0.014764       -0.050546          0.463684        -0.066949        0.022698         -0.048257         -0.551266        -0.051579        0.037575         -0.701724         0.182536       -0.072671         -0.134470   0.000000   0.000000 0.323306 0.241368 0.751930 -0.047252  -0.014837  0.018683 0.313140 -0.234649 0.805954  0.122700  -0.022322  0.078119
240              0          240   8.000000    0.498559  -0.004501 -0.044427    0.457414  -0.063049  0.025621   -0.053656   -0.565160  -0.040198  0.057305   -0.685551   0.204039 -0.084009   -0.107372          0.494894        -0.013614       -0.050546          0.463684        -0.066567        0.023079         -0.050546         -0.557786        -0.047361        0.041772         -0.699435         0.188640       -0.076104         -0.131418   0.000000   0.000000 0.323301 0.241247 0.751837 -0.046746  -0.013899  0.018775 0.311374 -0.235559 0.804613  0.127152  -0.026855  0.078658
241              0          241   8.033300    0.499343  -0.003385 -0.043976    0.456704  -0.062980  0.026949   -0.057514   -0.577503  -0.039442  0.062423   -0.674176   0.197031 -0.092680   -0.065749          0.494894        -0.012080       -0.050546          0.463302        -0.066186        0.022698         -0.052834         -0.568140        -0.042376        0.047494         -0.691043         0.196269       -0.079538         -0.113870   0.000000   0.000000 0.323041 0.241022 0.751902 -0.045972  -0.016334  0.016696 0.307754 -0.237451 0.802367  0.119361  -0.044981  0.076133
242              0          242   8.066700    0.499296  -0.003357 -0.043950    0.456145  -0.062684  0.026718   -0.058509   -0.580124  -0.036375  0.063852   -0.672237   0.197982 -0.091953   -0.062479          0.494894        -0.011313       -0.050546          0.463302        -0.066186        0.022698         -0.053597         -0.572358        -0.041225        0.050164         -0.685702         0.199321       -0.081827         -0.098993   0.000000   0.000000 0.323024 0.241056 0.751833 -0.045669  -0.016799  0.016929 0.306964 -0.238065 0.801181  0.122579  -0.043883  0.071970
243              0          243   8.100000    0.499409  -0.002734 -0.044244    0.455768  -0.063631  0.027212   -0.057099   -0.585943  -0.030925  0.071116   -0.667022   0.212967 -0.095912   -0.051983          0.494894        -0.011313       -0.050546          0.463302        -0.066186        0.022698         -0.053979         -0.576193        -0.040842        0.052834         -0.681125         0.198940       -0.084115         -0.086404   0.000000   0.000000 0.322979 0.241187 0.751451 -0.045955  -0.014957  0.016383 0.305103 -0.240312 0.799006  0.138594  -0.045612  0.065720
244              0          244   8.133300    0.500070  -0.002050 -0.044430    0.455057  -0.064521  0.028340   -0.059612   -0.591188  -0.024634  0.071301   -0.660702   0.188804 -0.086421   -0.035998          0.494894        -0.011313       -0.050546          0.463302        -0.065805        0.023079         -0.055123         -0.580795        -0.040842        0.056649         -0.674640         0.205425       -0.087930         -0.072671   0.000000   0.000000 0.322740 0.241212 0.751345 -0.046211  -0.016180  0.015265 0.303431 -0.242048 0.796536  0.121604  -0.046699  0.049147
245              0          245   8.166700    0.500149  -0.001884 -0.044644    0.454578  -0.065287  0.028838   -0.060554   -0.593415  -0.023688  0.073039   -0.659274   0.190436 -0.088122   -0.031156          0.494894        -0.011313       -0.050546          0.463302        -0.065805        0.023079         -0.054742         -0.584630        -0.039691        0.060464         -0.669299         0.200847       -0.088693         -0.052453   0.000000   0.000000 0.322690 0.241267 0.751271 -0.046760  -0.016610  0.014974 0.302723 -0.242554 0.796031  0.123174  -0.048251  0.048222
246              0          246   8.200000    0.500552  -0.000928 -0.044679    0.454073  -0.065884  0.029866   -0.059562   -0.596190  -0.019201  0.076542   -0.649944   0.188945 -0.088137   -0.015735          0.494894        -0.011313       -0.050546          0.463302        -0.065805        0.023079         -0.055505         -0.586164        -0.038924        0.063134         -0.668154         0.195125       -0.086023         -0.049401   0.000000   0.000000 0.322558 0.241249 0.750816 -0.046553  -0.014787  0.013508 0.301550 -0.244210 0.793499  0.124536  -0.051530  0.040204
247              0          247   8.233300    0.501347  -0.001071 -0.045168    0.455032  -0.066559  0.029713   -0.059447   -0.599476  -0.018116  0.077027   -0.643225   0.169785 -0.084436   -0.000413          0.494894        -0.011313       -0.050546          0.463302        -0.066186        0.023079         -0.056268         -0.588465        -0.035856        0.066567         -0.665484         0.195125       -0.086023         -0.032235   0.000000   0.000000 0.322342 0.241463 0.750938 -0.047075  -0.014848  0.014171 0.300367 -0.245324 0.791724  0.107112  -0.054730  0.033310
248              0          248   8.266700    0.501773  -0.000884 -0.045226    0.455219  -0.066818  0.030051   -0.059951   -0.600657  -0.017251  0.077706   -0.640122   0.168061 -0.085383    0.007210          0.494894        -0.010929       -0.050546          0.463302        -0.066567        0.023079         -0.057412         -0.589999        -0.031638        0.070764         -0.660906         0.179866       -0.085641         -0.015831   0.000000   0.000000 0.322219 0.241466 0.750961 -0.047147  -0.015138  0.013828 0.299877 -0.245595 0.791193  0.106026  -0.058022  0.032198
249              0          249   8.300000    0.502681   0.000031 -0.044976    0.455143  -0.065970  0.030738   -0.061529   -0.602741  -0.015405  0.079183   -0.634859   0.167589 -0.086695    0.015448          0.494894        -0.010929       -0.050546          0.463302        -0.066567        0.023461         -0.057412         -0.590766        -0.030104        0.071908         -0.657092         0.178721       -0.085260         -0.008583   0.000000   0.000000 0.321945 0.241372 0.750900 -0.045640  -0.015747  0.012494 0.299036 -0.246132 0.789581  0.106752  -0.059041  0.030001
250              0          250   8.333300    0.503007  -0.000115 -0.045619    0.455124  -0.066499  0.030477   -0.061331   -0.604009  -0.012329  0.081807   -0.629095   0.171977 -0.087750    0.020868          0.494894        -0.010929       -0.050546          0.463302        -0.066567        0.023461         -0.057794         -0.592300        -0.026653        0.072671         -0.649844         0.172618       -0.085641          0.001335   0.000000   0.000000 0.321825 0.241674 0.750757 -0.045970  -0.015210  0.013411 0.298369 -0.247073 0.787604  0.112699  -0.057980  0.026009
251              0          251   8.366700    0.503179  -0.000108 -0.045648    0.455175  -0.066423  0.030405   -0.061139   -0.604003  -0.010685  0.080203   -0.624657   0.156996 -0.081880    0.025958          0.494894        -0.010929       -0.050546          0.462921        -0.066567        0.023461         -0.057794         -0.595368        -0.023968        0.073053         -0.644884         0.172999       -0.086023          0.010109   0.000000   0.000000 0.321772 0.241695 0.750694 -0.045868  -0.014892  0.013489 0.298202 -0.247315 0.786221  0.100615  -0.056815  0.020094
252              0          252   8.400000    0.503619   0.000609 -0.045653    0.455210  -0.066052  0.030963   -0.061727   -0.603863  -0.009289  0.080858   -0.617493   0.155724 -0.083159    0.036205          0.494894        -0.010929       -0.050546          0.462921        -0.066567        0.023461         -0.057794         -0.596518        -0.022818        0.073053         -0.641451         0.169184       -0.085260          0.013924   0.000000   0.000000 0.321647 0.241703 0.750678 -0.044887  -0.015098  0.012584 0.297903 -0.247597 0.784778  0.100719  -0.060069  0.018589
253              0          253   8.433300    0.504210   0.001996 -0.045348    0.455294  -0.065288  0.032101   -0.062152   -0.599944  -0.001547  0.080877   -0.606591   0.153469 -0.075605    0.036479          0.494894        -0.010929       -0.050546          0.462921        -0.066186        0.023842         -0.057794         -0.596518        -0.020517        0.073053         -0.633059         0.158122       -0.084497          0.021172   0.000000   0.000000 0.321497 0.241567 0.750630 -0.043100  -0.015055  0.010464 0.298494 -0.248413 0.781066  0.105775  -0.052533  0.005791
254              0          254   8.466700    0.504353   0.002464 -0.045475    0.455317  -0.065714  0.032743   -0.062320   -0.599418  -0.000672  0.079492   -0.603663   0.148770 -0.074130    0.038798          0.495277        -0.010929       -0.050546          0.462921        -0.066186        0.023842         -0.057794         -0.596518        -0.018983        0.073053         -0.623140         0.157359       -0.081445          0.027657   0.000000   0.000000 0.321461 0.241589 0.750637 -0.043082  -0.015148  0.009736 0.298538 -0.248069 0.780247  0.102827  -0.051970  0.004719
255              0          255   8.500000    0.504982   0.003758 -0.045480    0.455170  -0.065230  0.033964   -0.064397   -0.597724  -0.003363  0.078069   -0.593372   0.147091 -0.079452    0.049208          0.495277        -0.010929       -0.050546          0.462921        -0.066186        0.024605         -0.058175         -0.596135        -0.017832        0.073053         -0.619326         0.153925       -0.079919          0.028038   0.000000   0.000000 0.321275 0.241577 0.750728 -0.041523  -0.016495  0.007939 0.298694 -0.247211 0.778154  0.100462  -0.054172  0.011299
